,ZIP,date,confirmed_cases,new_confirmed_cases,device_count,distance_traveled_from_home,completely_home_device_count,median_home_dwell_time,median_non_home_dwell_time,median_percentage_time_home,population,Land_Sq_Mi,Density_Per_Sq_Mile,cases_adjusted_by_pop,new_cases_adjusted_by_pop,places,Income_level,driving,transit,walking,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,first,last,low_income,middle_income,high_income,stay_home_ratio,new1day_after,new2day_after,new3day_after,new4day_after,new5day_after,new6day_after,new7day_after,new8day_after,new9day_after,new10day_after,new11day_after,ave_new7_10after,ave_new6_9after,ave_new8_11after
906,91352,2020/3/26,2,0,1397,6119,603,858,20,98,47438,11,4065,4.22E-05,0,"Sun Valley,Shadow Hills,",2,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/21,2020/5/27,FALSE,TRUE,FALSE,2.316749585,2,2,1,0,2,1,5,1,2,5,4,3.25,2.25,3
907,91356,2020/3/26,14,5,1242,3961,604,1205,7,99,30804,7,4200,0.000454486,0.000162317,"Tarzana,",2,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.056291391,3,2,4,1,2,3,0,1,3,4,0,2,1.75,2
908,91364,2020/3/26,14,3,1139,3887,533,1145,11,99,27340,7,3600,0.00051207,0.000109729,"Woodland Hills,",2,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/17,2020/5/27,FALSE,TRUE,FALSE,2.1369606,0,4,1,3,3,4,4,3,7,4,6,4.5,4.5,5
909,91381,2020/3/26,3,1,1273,4662,631,1314,3,100,20371,37,541,0.000147268,4.91E-05,"Stevenson Ranch,",2,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/19,2020/5/27,FALSE,TRUE,FALSE,2.017432647,1,0,0,0,0,0,4,1,1,0,1,1.5,1.5,0.75
910,91387,2020/3/26,1,0,2184,7504,1025,1013,10,99,43717,49,882,2.29E-05,0,"Canyon Country,",2,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/24,2020/5/27,FALSE,TRUE,FALSE,2.130731707,0,0,0,0,0,0,0,4,2,1,0,1.75,1.5,1.75
911,91401,2020/3/26,12,1,1380,4090,666,910,10,99,41412,3,11993,0.000289771,2.41E-05,"Valley Glen,",2,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/19,2020/5/27,FALSE,TRUE,FALSE,2.072072072,1,1,1,0,3,1,3,1,5,4,4,3.25,2.5,3.5
912,91402,2020/3/26,4,3,2177,5510,942,833,21,98,70686,3,18965,5.66E-05,4.24E-05,"Panorama City,",1,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/25,2020/5/27,TRUE,FALSE,FALSE,2.31104034,0,0,2,1,0,4,5,3,8,6,5,5.5,5,5.5
913,91405,2020/3/26,4,0,1897,4910,860,832,13,98,55384,3,16737,7.22E-05,0,"Van Nuys,Twin Lakes/Oat Mountain,",1,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/19,2020/5/27,TRUE,FALSE,FALSE,2.205813953,0,2,1,3,3,5,5,4,7,3,2,4.75,5.25,4
914,91406,2020/3/26,3,1,1886,5706,839,884,20,98,55215,8,6789,5.43E-05,1.81E-05,"Lake Balboa,",2,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/20,2020/5/27,FALSE,TRUE,FALSE,2.247914184,0,3,2,3,0,3,2,3,1,5,1,2.75,2.25,2.5
915,91423,2020/3/26,17,5,1080,4608,504,945,13,99,33737,4,7732,0.000503898,0.000148205,"Sherman Oaks,",2,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.142857143,4,4,2,5,1,4,6,3,6,4,1,4.75,4.75,3.5
916,91502,2020/3/26,6,3,214,5325,92,691,42,94,11598,1,8687,0.000517331,0.000258665,"Burbank,",1,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/19,2020/5/27,TRUE,FALSE,FALSE,2.326086957,1,10,2,2,6,12,2,9,11,9,7,7.75,8.5,9
917,91604,2020/3/26,11,4,1310,15415,519,889,62,93,32117,5,6235,0.000342498,0.000124545,"Studio City,",2,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/19,2020/5/27,FALSE,TRUE,FALSE,2.524084778,1,0,4,1,3,1,0,0,0,2,0,0.5,0.25,0.5
918,91606,2020/3/26,15,4,1367,4410,533,741,29,96,44476,3,13344,0.000337261,8.99E-05,"North Hollywood,",1,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/17,2020/5/27,TRUE,FALSE,FALSE,2.564727955,3,8,4,4,5,6,12,10,19,5,1,11.5,11.75,8.75
919,91702,2020/3/26,1,1,2146,12361,823,744,114,87,62348,169,368,1.60E-05,1.60E-05,"Azusa,Unincorporated - Azusa,Irwindale,",2,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/26,2020/5/27,FALSE,TRUE,FALSE,2.607533414,0,0,1,1,2,2,2,0,0,5,0,1.75,1,1.25
920,91723,2020/3/26,4,1,611,7713,278,909,20,98,18875,2,8125,0.000211921,5.30E-05,"Covina,Unincorporated - Covina,",2,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/19,2020/5/27,FALSE,TRUE,FALSE,2.197841727,1,0,3,2,1,2,7,0,6,5,6,4.5,3.75,4.25
921,91733,2020/3/26,4,1,1092,7276,455,828,24,97,44968,6,6731,8.90E-05,2.22E-05,"Unincorporated - South El Monte,South El Monte,Pellissier Village,Whittier Narrows",1,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/19,2020/5/27,TRUE,FALSE,FALSE,2.4,0,0,0,0,0,0,0,1,0,0,0,0.25,0.25,0.25
922,91741,2020/3/26,2,0,1192,5541,458,901,28,97,26565,14,1792,7.53E-05,0,"Glendora,Unincorporated - Glendora,",2,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.602620087,2,0,2,0,1,0,0,3,1,3,2,1.75,1,2.25
923,91744,2020/3/26,2,0,2514,7070,1062,867,21,98,87240,8,9924,2.29E-05,0,"La Puente,Valinda,West Puente Valley,Industry,San Jose Hills,",2,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/24,2020/5/27,FALSE,TRUE,FALSE,2.367231638,0,1,1,0,0,4,1,1,7,3,2,3,3.25,3.25
924,91745,2020/3/26,2,1,1980,6648,922,1005,13,99,54975,12,4292,3.64E-05,1.82E-05,"Hacienda Heights,",2,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/26,2020/5/27,FALSE,TRUE,FALSE,2.147505423,0,0,0,0,3,3,4,0,1,4,2,2.25,2,1.75
925,91750,2020/3/26,2,0,1732,8605,728,1070,38,97,33836,25,1340,5.91E-05,0,"La Verne,Unincorporated - La Verne,",2,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/21,2020/5/27,FALSE,TRUE,FALSE,2.379120879,1,0,0,1,0,0,0,0,2,3,0,1.25,0.5,1.25
926,91754,2020/3/26,4,0,1009,5231,504,1198,7,99,33058,4,7294,0.000120999,0,"Monterey Park,University Hills,",2,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/17,2020/5/27,FALSE,TRUE,FALSE,2.001984127,0,1,0,0,2,2,2,1,3,0,4,1.5,2,2
927,91765,2020/3/26,2,0,1946,7920,910,1050,16,98,47139,18,2491,4.24E-05,0,"Diamond Bar,",2,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.138461538,0,0,1,0,0,3,1,1,3,1,1,1.5,2,1.5
928,91766,2020/3/26,3,2,2028,12218,816,794,30,96,72332,10,7114,4.15E-05,2.77E-05,"Pomona,",2,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/25,2020/5/27,FALSE,TRUE,FALSE,2.485294118,1,0,0,1,5,3,2,7,2,0,6,2.75,3.5,3.75
929,91773,2020/3/26,1,0,1473,5647,648,1027,17,98,34496,14,2411,2.90E-05,0,"San Dimas,",2,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.273148148,0,1,1,0,1,1,1,0,1,2,4,1,0.75,1.75
930,91776,2020/3/26,3,2,1158,5537,547,1174,8,99,38410,3,11280,7.81E-05,5.21E-05,"San Gabriel,",2,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/24,2020/5/27,FALSE,TRUE,FALSE,2.117001828,2,1,0,0,0,0,1,0,0,3,1,1,0.25,1
931,91780,2020/3/26,6,3,1216,5257,577,1138,26,98,35351,3,9232,0.000169726,8.49E-05,"Temple City,",2,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/22,2020/5/27,FALSE,TRUE,FALSE,2.10745234,0,1,1,1,0,0,0,2,2,4,2,2,1,2.5
932,91789,2020/3/26,1,0,1539,5984,744,1130,8,99,44474,15,2844,2.25E-05,0,"Walnut,",2,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/18,2020/5/27,FALSE,TRUE,FALSE,2.068548387,0,1,1,0,0,1,0,2,1,1,1,1,1,1.25
933,91791,2020/3/26,4,2,1309,6123,611,1061,8,99,34363,6,5179,0.000116404,5.82E-05,"West Covina,",2,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/21,2020/5/27,FALSE,TRUE,FALSE,2.142389525,1,0,1,1,0,0,0,1,1,3,3,1.25,0.5,2
934,91803,2020/3/26,8,2,924,5347,433,1075,9,99,30385,3,9303,0.000263288,6.58E-05,"Alhambra,",2,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.133949192,0,2,0,1,2,0,2,2,2,2,1,2,1.5,1.75
935,93536,2020/3/26,16,3,3126,7946,1337,922,22,98,72383,242,298,0.000221046,4.14E-05,"Lancaster,Quartz Hill,Del Sur,",2,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.338070307,2,1,5,4,4,1,1,5,5,8,10,4.75,3,7
936,93550,2020/3/26,2,0,2586,11855,1150,870,22,98,77006,196,392,2.60E-05,0,"Palmdale,Anaverde,Unincorporated - Angeles National Forest",1,46.38,27.09,46.12,-43,-20,-35,-51,-50,24,2020/3/23,2020/5/27,TRUE,FALSE,FALSE,2.248695652,2,2,1,2,5,4,2,7,4,6,9,4.75,4.25,6.5
937,90002,2020/3/27,2,1,1531,6573,632,745,33,96,53111,3,17345,3.77E-05,1.88E-05,"Watts,Green Meadows,",1,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/25,2020/5/27,TRUE,FALSE,FALSE,2.422468354,0,1,0,11,1,4,2,3,1,1,5,1.75,2.5,2.5
938,90003,2020/3/27,5,2,1266,6034,589,847,14,98,72741,3,20484,6.87E-05,2.75E-05,"Vermont Vista,Florence-Firestone,",1,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/21,2020/5/27,TRUE,FALSE,FALSE,2.149405772,4,2,1,6,3,4,3,5,9,1,6,4.5,5.25,5.25
939,90004,2020/3/27,63,6,1681,4128,766,976,15,98,61586,3,20205,0.00102296,9.74E-05,"Melrose,Hancock Park,",2,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.194516971,10,16,19,22,7,10,9,12,12,8,23,10.25,10.75,13.75
940,90006,2020/3/27,14,2,1747,10221,562,670,98,87,61698,1,32134,0.000226912,3.24E-05,"Koreatown,Westlake,Harvard Heights,Pico-Union,",1,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/16,2020/5/27,TRUE,FALSE,FALSE,3.108540925,5,3,6,6,13,11,14,9,14,8,15,11.25,12,11.5
941,90007,2020/3/27,6,1,1484,147960,383,265,640,29,41716,2,16909,0.00014383,2.40E-05,"University Park,Exposition Park,",1,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/19,2020/5/27,TRUE,FALSE,FALSE,3.874673629,3,0,1,9,3,6,5,6,7,5,6,5.75,6,6
942,90008,2020/3/27,6,2,832,5737,361,685,20,97,31739,3,8641,0.000189042,6.30E-05,"Baldwin Hills,Leimert Park,",1,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/17,2020/5/27,TRUE,FALSE,FALSE,2.304709141,2,2,0,2,8,3,3,7,4,2,5,4,4.25,4.5
943,90011,2020/3/27,5,3,2642,225350,1156,716,19,97,109414,4,25528,4.57E-05,2.74E-05,"Vernon Central,Central,",1,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/21,2020/5/27,TRUE,FALSE,FALSE,2.285467128,1,1,3,6,2,5,3,9,10,1,11,5.75,6.75,7.75
944,90012,2020/3/27,1,1,651,8094,278,744,24,97,35913,3,11104,2.78E-05,2.78E-05,"Elysian Park,Little Tokyo,Chinatown,",1,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/27,2020/5/27,TRUE,FALSE,FALSE,2.341726619,0,1,0,1,0,0,4,0,0,0,0,1,1,0
945,90013,2020/3/27,8,2,325,6228,145,387,26,94,11937,0,17789,0.000670185,0.000167546,"Wholesale District,",1,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/24,2020/5/27,TRUE,FALSE,FALSE,2.24137931,3,1,1,0,0,2,1,0,1,2,0,1,1,0.75
946,90014,2020/3/27,8,1,218,5233,85,206,35,85,8335,0,29452,0.000959808,0.000119976,"Downtown,",1,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/20,2020/5/27,TRUE,FALSE,FALSE,2.564705882,1,1,1,3,1,0,2,1,1,2,1,1.5,1,1.25
947,90016,2020/3/27,3,3,1122,5390,474,767,27,97,46581,3,12842,6.44E-05,6.44E-05,"Cloverdale/Cochran,Crenshaw District,Alsace,Longwood,Exposition,",1,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/23,2020/5/27,TRUE,FALSE,FALSE,2.367088608,0,0,1,0,8,2,3,3,0,0,0,1.5,2,0.75
948,90018,2020/3/27,7,1,1106,5130,485,805,21,97,53256,2,18389,0.000131441,1.88E-05,"West Adams,Adams-Normandie,Jefferson Park,",1,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/16,2020/5/27,TRUE,FALSE,FALSE,2.280412371,1,0,2,7,5,1,5,5,4,4,1,4.5,3.75,3.5
949,90019,2020/3/27,10,3,1687,4684,686,831,40,95,66245,3,17038,0.000150955,4.53E-05,"Lafayette Square,Mid-city,Victoria Park,St Elmo Village,",2,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/27,2020/5/27,FALSE,TRUE,FALSE,2.459183673,0,1,1,1,2,6,3,3,11,3,1,5,5.75,4.5
950,90020,2020/3/27,6,3,1539,3943,715,1000,19,98,39102,1,34603,0.000153445,7.67E-05,"Wilshire Center,Little Bangladesh,",1,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/23,2020/5/27,TRUE,FALSE,FALSE,2.152447552,0,3,4,0,7,4,4,5,6,6,7,5.25,4.75,6
951,90022,2020/3/27,6,2,1508,4939,651,901,26,97,65890,4,15036,9.11E-05,3.04E-05,"East Los Angeles,",1,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/19,2020/5/27,TRUE,FALSE,FALSE,2.316436252,2,1,2,3,2,7,5,12,4,7,5,7,7,7
952,90024,2020/3/27,16,5,1399,44602,433,424,501,46,50288,2,17186,0.000318167,9.94E-05,"Westwood,",2,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/19,2020/5/27,FALSE,TRUE,FALSE,3.230946882,1,5,4,2,1,1,2,0,0,0,2,0.5,0.75,0.5
953,90025,2020/3/27,15,5,1004,5282,517,963,7,99,47967,2,18671,0.000312715,0.000104238,"West Los Angeles,Century City,",2,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/18,2020/5/27,FALSE,TRUE,FALSE,1.941972921,6,5,2,5,6,2,3,4,4,2,1,3.25,3.25,2.75
954,90026,2020/3/27,6,2,1460,11339,567,759,54,93,69589,4,16466,8.62E-05,2.87E-05,"Echo Park,Temple-Beaudry,Historic Filipinotown,Angelino Heights,",2,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/19,2020/5/27,FALSE,TRUE,FALSE,2.574955908,0,0,7,2,3,2,5,4,8,4,8,5.25,4.75,6
955,90028,2020/3/27,1,1,819,100743,324,498,122,80,30734,1,20166,3.25E-05,3.25E-05,"Thai Town,",1,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/27,2020/5/27,TRUE,FALSE,FALSE,2.527777778,0,0,0,0,0,0,0,4,0,0,1,1,1,1.25
956,90029,2020/3/27,3,1,780,4415,386,731,16,98,37898,1,27825,7.92E-05,2.64E-05,"East Hollywood,Little Armenia,",1,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/22,2020/5/27,TRUE,FALSE,FALSE,2.020725389,2,1,4,4,1,0,10,5,4,5,0,6,4.75,3.5
957,90031,2020/3/27,2,1,924,4778,383,804,37,96,38535,3,11159,5.19E-05,2.60E-05,"Lincoln Heights,Elysian Valley,",1,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/23,2020/5/27,TRUE,FALSE,FALSE,2.412532637,0,1,0,2,1,1,0,5,0,1,1,1.5,1.5,1.75
958,90033,2020/3/27,8,1,1205,6601,506,761,48,94,47583,3,14564,0.000168127,2.10E-05,"Boyle Heights,",1,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/16,2020/5/27,TRUE,FALSE,FALSE,2.381422925,0,2,1,0,4,5,8,8,1,3,2,5,5.5,3.5
959,90034,2020/3/27,21,4,1485,4951,704,903,10,99,55652,3,17888,0.000377345,7.19E-05,"Beverlywood,Palms,Reynier Village,Regent Square,Faircrest Heights,",2,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/19,2020/5/27,FALSE,TRUE,FALSE,2.109375,5,6,2,6,5,1,6,6,3,5,3,5,4,4.25
960,90035,2020/3/27,12,5,647,3347,314,1063,5,100,28085,2,13646,0.000427274,0.000178031,"Crestview,South Carthay,",2,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/19,2020/5/27,FALSE,TRUE,FALSE,2.060509554,2,3,4,0,3,7,6,0,6,7,3,4.75,4.75,4
961,90036,2020/3/27,8,2,1241,4685,591,880,18,98,37988,2,15373,0.000210593,5.26E-05,"Park La Brea,Miracle Mile,",2,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/19,2020/5/27,FALSE,TRUE,FALSE,2.099830795,1,1,1,2,4,1,0,2,4,0,0,1.5,1.75,1.5
962,90037,2020/3/27,4,2,1660,4479,715,761,21,97,65016,2,22909,6.15E-05,3.08E-05,"South Park,Vermont Square,",1,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/23,2020/5/27,TRUE,FALSE,FALSE,2.321678322,1,0,0,1,6,5,3,2,6,2,8,3.25,4,4.5
963,90039,2020/3/27,12,1,594,7084,255,922,11,99,29589,3,7848,0.000405556,3.38E-05,"Silver Lake,Atwater Village,",2,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.329411765,3,2,2,2,5,0,13,8,14,4,4,9.75,8.75,7.5
964,90041,2020/3/27,4,1,902,12470,415,897,166,84,29516,3,8176,0.00013552,3.39E-05,"Eagle Rock,",2,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/17,2020/5/27,FALSE,TRUE,FALSE,2.173493976,4,0,0,2,1,2,1,4,3,1,3,2.25,2.5,2.75
965,90042,2020/3/27,5,2,1197,5149,532,979,19,98,63911,4,13759,7.82E-05,3.13E-05,"Highland Park,",2,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/24,2020/5/27,FALSE,TRUE,FALSE,2.25,1,2,1,0,0,1,1,4,0,2,1,1.75,1.5,1.75
966,90043,2020/3/27,8,1,1356,8159,611,769,25,97,44627,4,10795,0.000179264,2.24E-05,"West Vernon,Hyde Park,View Heights,View Park/Windsor Hills,",1,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/16,2020/5/27,TRUE,FALSE,FALSE,2.219312602,2,3,3,5,4,4,6,8,0,7,10,5.25,4.5,6.25
967,90044,2020/3/27,2,2,2683,6189,1176,757,19,98,96436,5,18772,2.07E-05,2.07E-05,"Vermont Knolls,Harvard Park,Figueroa Park Square,",1,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/19,2020/5/27,TRUE,FALSE,FALSE,2.281462585,1,0,1,1,4,3,3,8,6,8,3,6.25,5,6.25
968,90045,2020/3/27,8,1,1247,303527,477,811,259,76,41149,10,3836,0.000194415,2.43E-05,"Westchester,",2,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.614255765,4,5,0,0,1,0,4,1,1,1,0,1.75,1.5,0.75
969,90046,2020/3/27,30,3,1244,9478,545,636,27,96,50587,5,8750,0.000593038,5.93E-05,"Hollywood,",2,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/18,2020/5/27,FALSE,TRUE,FALSE,2.282568807,8,6,5,12,6,4,2,11,12,4,4,7.25,7.25,7.75
970,90047,2020/3/27,7,3,1335,6054,573,833,24,97,48883,4,10332,0.000143199,6.14E-05,"Athens-Westmont,Gramercy Place,Manchester Square,",1,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/27,2020/5/27,TRUE,FALSE,FALSE,2.329842932,2,0,0,4,2,6,3,6,0,1,2,2.5,3.75,2.25
971,90048,2020/3/27,7,1,378,6405,147,726,67,92,22892,1,12144,0.000305784,4.37E-05,"Carthay,",2,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/27,2020/5/27,FALSE,TRUE,FALSE,2.571428571,2,4,2,1,1,0,7,0,2,2,1,2.75,2.25,1.25
972,90049,2020/3/27,31,2,1103,5858,488,1110,34,97,36964,15,2460,0.000838654,5.41E-05,"Brentwood,Mandeville Canyon,",2,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/17,2020/5/27,FALSE,TRUE,FALSE,2.260245902,1,2,1,2,3,3,2,2,3,0,0,1.75,2.5,1.25
973,90059,2020/3/27,1,0,1063,7195,421,754,38,95,45952,3,13870,2.18E-05,0,"Willowbrook,",1,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/24,2020/5/27,TRUE,FALSE,FALSE,2.524940618,0,0,1,0,3,1,2,2,2,2,1,2,1.75,1.75
974,90061,2020/3/27,3,0,792,6792,298,656,43,94,27646,2,10385,0.000108515,0,"Century Palms/Cove, Athens",1,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/18,2020/5/27,TRUE,FALSE,FALSE,2.657718121,2,3,0,2,1,0,2,2,2,2,2,2,1.5,2
975,90064,2020/3/27,2,2,788,161096,384,1108,23,98,25429,4,6357,7.87E-05,7.87E-05,"Cheviot Hills,Rancho Park,Sycamore Square,",2,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/27,2020/5/27,FALSE,TRUE,FALSE,2.052083333,0,0,4,1,2,1,5,1,1,2,0,2.25,2,1
976,90065,2020/3/27,5,3,1069,4662,484,1004,22,98,47887,5,9071,0.000104412,6.26E-05,"Mt. Washington,Glassell Park,",2,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/24,2020/5/27,FALSE,TRUE,FALSE,2.208677686,3,0,1,3,5,2,9,8,2,4,7,5.75,5.25,5.25
977,90066,2020/3/27,17,0,1195,3959,588,1081,15,99,59394,4,12064,0.000286224,0,"Mar Vista,Del Rey,",2,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/17,2020/5/27,FALSE,TRUE,FALSE,2.032312925,1,3,6,2,6,6,4,4,3,1,4,3,4.25,3
978,90068,2020/3/27,25,3,635,6557,269,693,30,96,20982,7,2754,0.001191497,0.00014298,"Hollywood Hills,Los Feliz,",2,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/18,2020/5/27,FALSE,TRUE,FALSE,2.360594796,5,4,5,5,4,4,5,1,2,0,4,2,3,1.75
979,90069,2020/3/27,42,7,552,29204,245,689,25,96,20435,2,9666,0.002055297,0.00034255,"West Hollywood,",2,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.253061224,8,2,1,3,8,4,5,8,2,3,10,4.5,4.75,5.75
980,90077,2020/3/27,6,1,1152,58191,241,485,818,37,8993,7,1226,0.000667186,0.000111198,"Bel Air,",3,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/27,2020/5/27,FALSE,FALSE,TRUE,4.780082988,2,1,0,2,1,0,1,2,3,0,2,1.5,1.5,1.75
981,90094,2020/3/27,5,1,250,5619,122,1019,5,100,9368,0,15332,0.000533732,0.000106746,"Playa Vista,",2,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/19,2020/5/27,FALSE,TRUE,FALSE,2.049180328,0,0,0,2,0,0,1,0,0,2,0,0.75,0.25,0.5
982,90201,2020/3/27,6,4,2456,4945,1027,876,28,97,102433,5,17253,5.86E-05,3.90E-05,"Bell Gardens,Bell,Cudahy,",1,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/25,2020/5/27,TRUE,FALSE,FALSE,2.391431353,1,1,6,3,8,3,4,6,9,4,5,5.75,5.5,6
983,90210,2020/3/27,35,7,1160,513691,460,782,76,91,19909,10,1966,0.001757999,0.0003516,"Beverly Hills,Beverly Crest,",2,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.52173913,3,4,5,8,6,7,8,8,6,0,6,5.5,7.25,5
984,90220,2020/3/27,7,2,1549,6521,645,719,31,96,53703,6,7770,0.000130347,3.72E-05,"Compton,Rancho Dominguez,West Rancho Dominguez,Rosewood/West Rancho Dominguez,",2,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/23,2020/5/27,FALSE,TRUE,FALSE,2.401550388,2,3,2,3,3,5,2,6,3,2,2,3.25,4,3.25
985,90230,2020/3/27,6,1,912,4089,423,1088,8,99,32808,4,7277,0.000182882,3.05E-05,"Culver City,",2,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/16,2020/5/27,FALSE,TRUE,FALSE,2.156028369,1,2,5,1,2,2,1,3,3,1,2,2,2.25,2.25
986,90241,2020/3/27,12,2,1549,5581,665,952,20,98,44143,4,8963,0.000271844,4.53E-05,"Downey,",2,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/24,2020/5/27,FALSE,TRUE,FALSE,2.329323308,6,1,6,6,6,6,4,5,16,3,8,7,7.75,8
987,90245,2020/3/27,1,1,684,11802,307,1074,52,95,16850,5,3084,5.93E-05,5.93E-05,"El Segundo,",2,51.27,27.99,50.01,-45,-19,-34,-51,-49,25,2020/3/20,2020/5/27,FALSE,TRUE,FALSE,2.228013029,0,0,0,0,0,0,4,1,1,0,1,1.5,1.5,0.75
