ZIP,date,confirmed_cases,new_confirmed_cases,device_count,distance_traveled_from_home,completely_home_device_count,median_home_dwell_time,median_non_home_dwell_time,median_percentage_time_home,population,Density_Per_Sq_Mile,cases_adjusted_by_pop,new_cases_adjusted_by_pop,Income_level,driving,transit,walking,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,stay_home_ratio,ave_new7_10after
91306,2020/5/2,165,2,1665,3914,777,1013,8,99,49158,11879,0.003356524,4.07E-05,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.142857143,3.5
91311,2020/5/2,101,5,1844,5153,910,979,4,100,40420,1260,0.002498763,0.000123701,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.026373626,3.75
91316,2020/5/2,85,1,902,5319,448,1068,2,100,29964,5984,0.002836737,3.34E-05,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.013392857,1.25
91326,2020/5/2,56,1,1870,5568,924,1261,3,100,37035,4539,0.001512083,2.70E-05,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.023809524,0.25
91330,2020/5/2,176,4,52,4387,18,0,11,0,3273,9598,0.053773297,0.00122212,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.888888889,3.25
91331,2020/5/2,395,14,2956,6791,1211,829,18,98,105799,11950,0.003733495,0.000132326,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.440957886,17.5
91335,2020/5/2,247,7,3105,4064,1412,947,9,99,80524,12265,0.003067408,8.69E-05,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.199008499,9.75
91340,2020/5/2,97,1,971,5074,384,797,12,99,36227,10714,0.002677561,2.76E-05,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.528645833,3
91342,2020/5/2,347,10,3270,5995,1368,857,20,98,96487,1750,0.003596339,0.000103641,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.390350877,12.5
91343,2020/5/2,172,5,2264,4365,1059,946,9,99,66590,11265,0.00258297,7.51E-05,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.137865911,9.75
91344,2020/5/2,123,5,2761,5271,1260,1085,7,99,53266,3245,0.002309165,9.39E-05,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.191269841,7.25
91345,2020/5/2,78,2,538,4579,230,1049,12,99,19205,5925,0.004061442,0.00010414,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.339130435,2.25
91350,2020/5/2,387,9,2632,4811,1166,1175,12,99,37350,2204,0.010361446,0.000240964,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.25728988,11
91352,2020/5/2,147,3,1448,5784,602,919,15,98,47438,4065,0.003098782,6.32E-05,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.405315615,3.5
91354,2020/5/2,5,0,1841,3780,820,1197,9,99,32096,3678,0.000155783,0,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.245121951,0.25
91356,2020/5/2,77,0,1316,4962,605,1112,9,99,30804,4200,0.002499675,0,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.175206612,1.75
91361,2020/5/2,6,0,314,3628,131,1095,20,98,20438,610,0.000293571,0,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.396946565,0
91364,2020/5/2,111,1,1173,4751,549,1109,10,99,27340,3600,0.004059985,3.66E-05,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.136612022,1
91381,2020/5/2,17,1,1317,5217,585,1242,10,99,20371,541,0.00083452,4.91E-05,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.251282051,0.75
91387,2020/5/2,25,0,2344,6001,1029,1056,13,99,43717,882,0.00057186,0,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.277939747,0
91390,2020/5/2,4,0,1104,8075,450,1172,18,98,19053,133,0.000209941,0,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.453333333,0.25
91401,2020/5/2,91,1,1469,4584,660,908,10,99,41412,11993,0.002197431,2.41E-05,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.225757576,1
91402,2020/5/2,315,4,2200,4294,933,890,17,98,70686,18965,0.004456328,5.66E-05,1,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.357984995,15.75
91405,2020/5/2,324,13,1984,4949,887,783,15,98,55384,16737,0.005850065,0.000234725,1,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.2367531,10.75
91406,2020/5/2,96,6,1942,5252,885,892,10,99,55215,6789,0.001738658,0.000108666,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.194350282,2.5
91423,2020/5/2,131,2,1124,5616,499,975,8,99,33737,7732,0.003882977,5.93E-05,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.25250501,5
91502,2020/5/2,252,11,211,4553,97,1029,3,100,11598,8687,0.021727884,0.000948439,1,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.175257732,5.75
91601,2020/5/2,5,0,1246,4639,565,792,7,99,37085,13994,0.000134825,0,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.205309735,0.25
91602,2020/5/2,10,0,507,10334,244,798,10,99,19358,9456,0.000516582,0,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.077868852,0.25
91604,2020/5/2,46,6,1113,4681,500,1031,7,99,32117,6235,0.001432263,0.000186817,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.226,1.5
91606,2020/5/2,382,12,1485,5801,631,754,18,98,44476,13344,0.008588902,0.000269808,1,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.35340729,9.5
91607,2020/5/2,125,11,1272,5888,648,1000,3,100,30873,12652,0.004048845,0.000356298,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,1.962962963,4.75
91702,2020/5/2,96,5,2075,6160,903,992,15,99,62348,368,0.001539745,8.02E-05,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.297895903,4
91706,2020/5/2,94,5,2368,4995,1082,871,8,99,77342,5755,0.001215381,6.46E-05,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.188539741,7.5
91711,2020/5/2,24,0,1370,4076,603,1032,11,99,36854,2455,0.000651218,0,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.271973466,0.5
91723,2020/5/2,118,0,603,4125,235,1051,20,98,18875,8125,0.006251656,0,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.565957447,3
91724,2020/5/2,14,0,1404,4621,581,1038,13,99,26091,4184,0.000536583,0,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.416523236,0.75
91731,2020/5/2,166,6,735,4584,336,898,5,99,30139,7900,0.005507814,0.000199078,1,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.1875,8
91733,2020/5/2,30,2,1234,4672,553,850,15,98,44968,6731,0.000667141,4.45E-05,1,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.231464738,1.75
91741,2020/5/2,47,0,1172,3921,514,988,8,99,26565,1792,0.001769245,0,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.280155642,3
91744,2020/5/2,114,2,2735,4694,1227,922,11,99,87240,9924,0.00130674,2.29E-05,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.229013855,5.5
91745,2020/5/2,53,2,2340,5417,1175,1001,4,100,54975,4292,0.000964075,3.64E-05,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,1.991489362,2.25
91746,2020/5/2,43,0,932,6270,399,916,18,98,30708,5513,0.001400287,0,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.335839599,1
91748,2020/5/2,57,2,2202,4676,1220,957,2,100,47084,3254,0.001210602,4.25E-05,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,1.804918033,1.25
91750,2020/5/2,18,0,1734,5293,721,1086,16,99,33836,1340,0.000531978,0,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.404993065,1.25
91754,2020/5/2,85,1,1245,4195,677,1048,1,100,33058,7294,0.002571238,3.02E-05,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,1.838995569,3.5
91765,2020/5/2,34,0,2298,7198,1213,1039,2,100,47139,2491,0.000721271,0,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,1.894476505,0.75
91766,2020/5/2,182,6,2138,6568,916,965,14,99,72332,7114,0.002516175,8.30E-05,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.334061135,7.75
91770,2020/5/2,48,1,2458,4204,1304,966,2,100,63425,9874,0.000756799,1.58E-05,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,1.884969325,3.25
91773,2020/5/2,29,0,1544,4616,645,1001,18,98,34496,2411,0.000840677,0,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.39379845,1.5
91775,2020/5/2,15,1,1075,4110,545,1161,3,100,25192,8221,0.000595427,3.97E-05,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,1.972477064,0.75
91776,2020/5/2,30,0,1524,3881,852,1042,4,100,38410,11280,0.000781047,0,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,1.788732394,3.25
91780,2020/5/2,50,1,1432,4169,748,1132,2,100,35351,9232,0.001414387,2.83E-05,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,1.914438503,5.75
91789,2020/5/2,23,0,1883,5045,1010,1113,1,100,44474,2844,0.000517156,0,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,1.864356436,1.25
91791,2020/5/2,139,6,1420,5320,665,1089,8,99,34363,5179,0.004045048,0.000174606,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.135338346,4.25
91803,2020/5/2,86,1,1148,3899,588,1000,5,100,30385,9303,0.002830344,3.29E-05,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,1.952380952,5
93510,2020/5/2,8,0,482,12714,190,872,30,97,7626,106,0.001049043,0,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.536842105,0
93532,2020/5/2,1,0,55,16990,22,861,4,100,2871,25,0.000348311,0,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.5,0
93535,2020/5/2,18,1,3027,8429,1352,869,9,99,72948,282,0.000246751,1.37E-05,1,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.238905325,0
93536,2020/5/2,355,5,3158,6818,1343,1010,14,99,72383,298,0.004904467,6.91E-05,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.351451973,7.75
93543,2020/5/2,12,0,474,8872,199,798,19,98,15135,254,0.000792864,0,1,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.381909548,0
93550,2020/5/2,424,5,2682,6859,1202,927,10,99,77006,392,0.005506064,6.49E-05,1,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.231281198,4
93551,2020/5/2,4,0,2654,7570,1150,946,14,99,51085,698,7.83E-05,0,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.307826087,0
93552,2020/5/2,3,0,1629,6626,724,889,12,99,40266,830,7.45E-05,0,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.25,0
93553,2020/5/2,9,0,173,17975,60,594,44,93,1781,20,0.005053341,0,2,63.88,25.62,65.73,-51,-11,-41,-43,-35,16,2.883333333,1.25
90001,2020/5/3,226,10,1612,4392,844,870,5,99,58975,16840,0.003832132,0.000169563,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.909952607,7.75
90002,2020/5/3,180,12,1574,5147,717,760,14,98,53111,17345,0.003389128,0.000225942,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.19525802,5.5
90003,2020/5/3,272,10,1369,4608,609,947,9,99,72741,20484,0.003739294,0.000137474,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.247947455,12.75
90004,2020/5/3,441,12,1742,3252,901,1038,2,100,61586,20205,0.007160718,0.000194849,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.933407325,6.25
90006,2020/5/3,746,26,1385,3687,659,949,11,99,61698,32134,0.012091154,0.000421408,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.101669196,42.5
90007,2020/5/3,228,2,982,4672,535,765,6,99,41716,16909,0.005465529,4.79E-05,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.835514019,10.25
90008,2020/5/3,98,0,834,5246,415,868,4,100,31739,8641,0.003087684,0,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.009638554,2.75
90011,2020/5/3,357,15,2787,6889,1292,827,14,98,109414,25528,0.003262837,0.000137094,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.157120743,14.75
90012,2020/5/3,23,1,701,6883,352,895,4,100,35913,11104,0.000640437,2.78E-05,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.991477273,1
90013,2020/5/3,131,6,349,8126,190,511,1,100,11937,17789,0.010974282,0.000502639,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.836842105,17.5
90014,2020/5/3,73,2,209,6322,97,370,9,98,8335,29452,0.008758248,0.000239952,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.154639175,2.5
90016,2020/5/3,140,1,1225,12872,596,885,8,99,46581,12842,0.003005517,2.15E-05,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.055369128,2.5
90018,2020/5/3,177,4,1174,4734,608,839,1,100,53256,18389,0.003323569,7.51E-05,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.930921053,3.5
90019,2020/5/3,109,1,1723,3793,866,1007,6,99,66245,17038,0.001645407,1.51E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.98960739,2
90020,2020/5/3,201,5,1598,3634,876,1149,0,100,39102,34603,0.005140402,0.000127871,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.824200913,5
90022,2020/5/3,404,6,1607,3999,750,916,9,99,65890,15036,0.006131431,9.11E-05,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.142666667,10.75
90024,2020/5/3,52,0,1001,5109,503,951,8,99,50288,17186,0.001034044,0,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.990059642,0.5
90025,2020/5/3,91,2,1105,5828,556,924,7,99,47967,18671,0.001897138,4.17E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.987410072,0.5
90026,2020/5/3,261,2,1408,8453,677,879,10,99,69589,16466,0.003750593,2.87E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.079763663,9.25
90028,2020/5/3,13,0,835,4253,416,651,4,99,30734,20166,0.000422984,0,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.007211538,1.25
90029,2020/5/3,226,1,809,3291,404,739,8,99,37898,27825,0.005963375,2.64E-05,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.002475248,5.5
90031,2020/5/3,135,33,969,4271,462,848,5,99,38535,11159,0.003503309,0.000856364,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.097402597,4.75
90032,2020/5/3,100,2,1219,4784,602,959,8,99,47627,9990,0.002099649,4.20E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.024916944,1
90033,2020/5/3,230,10,1238,5122,570,845,9,99,47583,14564,0.004833659,0.000210159,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.171929825,11.75
90034,2020/5/3,189,4,1614,4057,806,1004,3,100,55652,17888,0.003396104,7.19E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.00248139,2.25
90035,2020/5/3,89,0,658,3726,286,908,8,99,28085,13646,0.003168951,0,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.300699301,2
90036,2020/5/3,48,0,1330,4198,679,842,6,99,37988,15373,0.001263557,0,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.958762887,0.25
90037,2020/5/3,182,2,1806,4332,927,843,7,99,65016,22909,0.002799311,3.08E-05,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.948220065,7.25
90039,2020/5/3,155,3,579,6406,299,1011,1,100,29589,7848,0.005238433,0.000101389,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.936454849,4.25
90040,2020/5/3,13,0,501,7840,207,628,28,96,12645,2265,0.001028074,0,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.420289855,1.25
90041,2020/5/3,95,2,812,4155,427,1007,5,100,29516,8176,0.003218593,6.78E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.901639344,5.5
90042,2020/5/3,95,0,1242,5387,625,1107,6,99,63911,13759,0.001486442,0,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.9872,5
90043,2020/5/3,330,9,1441,6540,712,883,8,99,44627,10795,0.007394627,0.000201672,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.023876404,11.25
90044,2020/5/3,216,4,2944,5282,1396,813,10,99,96436,18772,0.002239827,4.15E-05,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.108882521,9
90045,2020/5/3,70,4,1005,11547,510,1215,12,99,41149,3836,0.001701135,9.72E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.970588235,0.75
90046,2020/5/3,198,2,1248,6088,649,702,2,100,50587,8750,0.003914049,3.95E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.922958398,2.75
90047,2020/5/3,153,5,1429,23555,650,872,13,99,48883,10332,0.003129922,0.000102285,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.198461538,5.5
90048,2020/5/3,70,1,379,7051,179,794,8,99,22892,12144,0.003057837,4.37E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.117318436,1
90049,2020/5/3,66,0,1085,4671,499,1206,7,99,36964,2460,0.001785521,0,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.174348697,0.5
90056,2020/5/3,15,0,257,5574,142,1140,3,100,7795,4933,0.00192431,0,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.809859155,0
90058,2020/5/3,1,0,131,5882,47,408,71,85,2758,474,0.000362582,0,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.787234043,0
90059,2020/5/3,61,5,1074,5419,495,849,11,99,45952,13870,0.001327472,0.000108809,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.16969697,3.5
90061,2020/5/3,102,5,903,6508,411,705,9,99,27646,10385,0.003689503,0.000180858,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.197080292,3
90064,2020/5/3,31,0,807,20464,421,1205,2,100,25429,6357,0.001219081,0,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.916864608,0
90065,2020/5/3,160,2,1109,4372,557,999,4,100,47887,9071,0.003341199,4.18E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.991023339,2.75
90066,2020/5/3,109,2,1249,5013,665,1062,3,100,59394,12064,0.001835202,3.37E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.878195489,0.5
90068,2020/5/3,99,3,636,7443,321,775,2,100,20982,2754,0.00471833,0.00014298,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.981308411,2.5
90069,2020/5/3,139,0,597,8113,333,739,8,99,20435,9666,0.006802055,0,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.792792793,1
90077,2020/5/3,29,0,531,5493,255,1223,2,100,8993,1226,0.00322473,0,3,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.082352941,0.25
90094,2020/5/3,20,0,257,3270,151,1231,0,100,9368,15332,0.002134927,0,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.701986755,0
90201,2020/5/3,326,4,2570,3897,1184,941,9,99,102433,17253,0.003182568,3.90E-05,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.170608108,13.25
90210,2020/5/3,144,2,969,4250,425,1157,13,99,19909,1966,0.00723291,0.000100457,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.28,0.75
90220,2020/5/3,240,2,1579,5067,724,790,7,99,53703,7770,0.004469024,3.72E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.180939227,10
90221,2020/5/3,23,0,1512,4422,708,876,10,99,52322,9812,0.000439586,0,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.13559322,0.5
90222,2020/5/3,4,0,765,4413,346,930,16,98,32850,12847,0.000121766,0,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.210982659,0
90230,2020/5/3,67,0,979,4422,536,1067,1,100,32808,7277,0.002042185,0,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.826492537,6.75
90241,2020/5/3,235,2,1547,4896,688,1041,7,99,44143,8963,0.005323607,4.53E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.248546512,13
90245,2020/5/3,28,1,667,4074,309,1099,11,99,16850,3084,0.001661721,5.93E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.158576052,0
90247,2020/5/3,165,5,1291,5009,662,1030,6,99,47531,12661,0.003471419,0.000105195,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.950151057,3
90248,2020/5/3,73,0,267,8337,135,1128,10,99,11512,2452,0.006341209,0,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.977777778,1.5
90249,2020/5/3,12,1,940,4255,484,1061,4,100,26587,8927,0.000451348,3.76E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.94214876,0.25
90250,2020/5/3,224,3,3043,4205,1552,980,2,100,96836,14463,0.002313189,3.10E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.960695876,5.25
90254,2020/5/3,24,1,592,2978,239,1145,12,99,19650,13770,0.001221374,5.09E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.476987448,0
90255,2020/5/3,212,7,1780,4582,894,935,9,99,75560,20322,0.002805717,9.26E-05,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.991051454,8.75
90262,2020/5/3,204,5,1762,4334,875,969,5,99,70936,14677,0.002875832,7.05E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.013714286,8.75
90265,2020/5/3,46,2,514,9596,237,1066,7,99,18389,170,0.002501495,0.000108761,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.168776371,0.25
90266,2020/5/3,66,0,1232,2988,545,1182,10,99,35573,9037,0.00185534,0,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.260550459,0.5
90270,2020/5/3,70,0,598,3699,283,1066,8,99,27454,21754,0.00254972,0,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.113074205,6.5
90272,2020/5/3,41,0,823,3845,387,1265,11,99,22551,987,0.001818101,0,3,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.126614987,0.25
90274,2020/5/3,52,0,1095,3654,566,1282,2,100,25279,2111,0.002057043,0,3,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.934628975,0
90275,2020/5/3,121,2,1639,4299,917,1273,1,100,42421,3138,0.002852361,4.71E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.787350055,1
90278,2020/5/3,110,2,1405,3414,683,1167,2,100,40649,11281,0.002706094,4.92E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.057101025,0.5
90280,2020/5/3,265,4,2510,3899,1169,1030,10,99,95103,13018,0.002786453,4.21E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.147134303,6.75
90291,2020/5/3,50,1,537,7415,254,866,13,99,27525,11018,0.00181653,3.63E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.114173228,0.5
90292,2020/5/3,20,0,620,3504,331,795,3,100,22490,11029,0.000889284,0,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.873111782,0
90293,2020/5/3,1,0,421,51479,233,880,3,100,12694,4430,7.88E-05,0,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.806866953,0.25
90304,2020/5/3,55,7,643,2594,325,888,7,99,25591,16331,0.002149193,0.000273534,1,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.978461538,2.5
90403,2020/5/3,171,3,495,6393,257,1019,0,100,24354,17054,0.007021434,0.000123183,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.926070039,4
90502,2020/5/3,65,0,628,4454,336,1169,0,100,18188,8137,0.003573785,0,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.869047619,1
90503,2020/5/3,279,2,1820,4966,925,1248,2,100,44908,8478,0.006212702,4.45E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.967567568,3
90505,2020/5/3,80,3,1539,2744,776,1243,4,100,37641,6495,0.002125342,7.97E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.983247423,0.75
90601,2020/5/3,13,0,1091,5308,518,1033,9,99,33058,2913,0.000393248,0,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.106177606,0.5
90602,2020/5/3,124,1,809,4686,392,1108,5,100,25981,7001,0.004772719,3.85E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.06377551,7.75
90604,2020/5/3,78,2,1718,3938,835,1091,6,99,42063,9871,0.001854361,4.75E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.05748503,2
90606,2020/5/3,40,2,942,3345,424,1103,5,100,32803,8671,0.001219401,6.10E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.221698113,5.5
90631,2020/5/3,3,1,130,4046,68,1159,6,99,67619,4872,4.44E-05,1.48E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.911764706,0.75
90638,2020/5/3,70,2,2133,3903,975,1161,10,99,49383,6275,0.001417492,4.05E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.187692308,2.5
90640,2020/5/3,149,5,2007,4014,1011,1123,7,99,63177,7440,0.002358453,7.91E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.985163205,5.5
90650,2020/5/3,203,2,3538,4347,1726,1064,7,99,105886,10793,0.001917156,1.89E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.049826188,6.5
90660,2020/5/3,188,2,1930,4070,958,998,5,100,63380,8178,0.002966235,3.16E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.014613779,6.75
90670,2020/5/3,27,0,629,6113,285,1162,14,99,16578,1959,0.001628664,0,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.207017544,1
90701,2020/5/3,14,0,586,3180,321,1204,2,100,16858,10342,0.000830466,0,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.825545171,0.5
90703,2020/5/3,56,1,2316,4105,1224,1199,1,100,50963,5806,0.001098836,1.96E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,1.892156863,2.75
90706,2020/5/3,139,0,2601,4228,1241,1041,6,99,77529,12693,0.001792878,0,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.095890411,9.25
90710,2020/5/3,51,1,992,3937,480,1141,6,99,28185,11947,0.001809473,3.55E-05,2,52.2,23.45,54.15,-51,-17,-35,-47,-34,13,2.066666667,0.75
