ZIP,week,confirmed_cases,new_confirmed_cases,device_count,distance_traveled_from_home,completely_home_device_count,median_home_dwell_time,median_non_home_dwell_time,median_percentage_time_home,population,Density_Per_Sq_Mile,cases_adjusted_by_pop,new_cases_adjusted_by_pop,Income_level,stay_home_ratio,driving,transit,walking,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,week3
90024,2020/4/26,43,5,1354,43405,491,509,343,59,50288,17186,0.000855075,9.95e-05,2,0.362629247,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,4
90024,2020/5/3,52,9,1196,29335,494,644,188,77,50288,17186,0.001034044,0.0001791,2,0.413043478,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,6
90024,2020/5/10,56,4,1071,4344,515,863,13,98,50288,17186,0.001113586,7.96e-05,2,0.48085901,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,6
90025,2020/3/22,7,5,1099,5560,491,670,11,98,47967,18671,0.000145934,0.0001042,2,0.446769791,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,26
90025,2020/3/29,26,23,1077,5536,506,950,10,98,47967,18671,0.000542039,0.000479362,2,0.469823584,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,11
90025,2020/4/5,52,26,1174,4933,595,899,5,99,47967,18671,0.001084079,0.000542024,2,0.50681431,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,8
90025,2020/4/12,61,11,1145,6529,634,962,1,99,47967,18671,0.001271708,0.0002292,2,0.55371179,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,14
90025,2020/4/19,67,8,1058,5407,545,981,4,99,47967,18671,0.001396794,0.00016659999999999998,2,0.5151228729999999,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,10
90025,2020/4/26,81,14,1126,5366,539,857,9,98,47967,18671,0.0016886610000000002,0.0002918,2,0.478685613,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,4
90025,2020/5/3,91,10,1124,5046,553,865,7,99,47967,18671,0.001897138,0.0002084,2,0.491992883,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,8
90025,2020/5/10,95,4,1175,3734,582,852,7,99,47967,18671,0.001980528,8.340000000000001e-05,2,0.495319149,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,11
90026,2020/3/22,1,1,1533,14345,600,622,46,93,69589,16466,1.44e-05,1.44e-05,2,0.391389432,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,31
90026,2020/3/29,6,8,1559,16689,613,770,48,94,69589,16466,8.62e-05,0.0001149,2,0.39320077,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,44
90026,2020/4/5,41,31,1585,10961,703,780,19,97,69589,16466,0.000589174,0.000445452,2,0.443533123,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,25
90026,2020/4/12,82,44,1441,5813,711,883,10,98,69589,16466,0.001178347,0.000632293,2,0.493407356,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,97
90026,2020/4/19,107,25,1359,7241,613,890,12,98,69589,16466,0.001537599,0.000359391,2,0.451066961,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,59
90026,2020/4/26,202,97,1467,7944,638,794,16,98,69589,16466,0.002902758,0.0013939470000000002,2,0.434901159,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,56
90026,2020/5/3,261,59,1423,6119,619,764,18,97,69589,16466,0.003750593,0.000847824,2,0.434996486,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,65
90026,2020/5/10,317,56,1490,5611,662,772,13,98,69589,16466,0.004555318,0.000804644,2,0.444295302,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,77
90028,2020/3/29,1,1,807,95134,328,491,112,81,30734,20166,3.2500000000000004e-05,3.2500000000000004e-05,1,0.406443618,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,5
90028,2020/4/5,5,4,906,58560,413,543,72,88,30734,20166,0.000162686,0.000130149,1,0.45584989,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,3
90028,2020/4/12,10,5,848,62216,410,643,67,90,30734,20166,0.000325373,0.0001626,1,0.483490566,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,1
90028,2020/4/19,11,3,765,84079,344,650,87,88,30734,20166,0.00035791,9.76e-05,1,0.449673203,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,1
90028,2020/4/26,12,1,866,57767,383,564,73,88,30734,20166,0.000390447,3.2500000000000004e-05,1,0.442263279,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,6
90028,2020/5/3,13,1,850,46921,400,599,36,94,30734,20166,0.000422984,3.2500000000000004e-05,1,0.470588235,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,6
90028,2020/5/10,19,6,855,4256,407,650,7,98,30734,20166,0.0006182080000000001,0.0001951,1,0.4760233920000001,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,2
90029,2020/3/22,1,1,791,4158,391,583,7,98,37898,27825,2.64e-05,2.64e-05,1,0.494310999,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,28
90029,2020/3/29,6,5,798,4894,354,727,23,96,37898,27825,0.00015832,0.000132,1,0.443609023,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,48
90029,2020/4/5,32,28,921,7468,407,697,32,95,37898,27825,0.0008443719999999999,0.000738837,1,0.441910966,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,52
90029,2020/4/12,80,48,836,5802,406,759,12,98,37898,27825,0.002110929,0.001266557,1,0.485645933,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,57
90029,2020/4/19,132,52,771,7170,346,774,20,97,37898,27825,0.003483033,0.001372104,1,0.448767834,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,37
90029,2020/4/26,189,57,836,6283,366,710,21,97,37898,27825,0.004987071,0.001504076,1,0.437799043,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,94
90029,2020/5/3,226,37,832,5959,375,700,16,97,37898,27825,0.005963375,0.000976358,1,0.450721154,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,38
90029,2020/5/10,318,94,859,4703,387,699,14,98,37898,27825,0.008390944000000001,0.002480395,1,0.450523865,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,39
90031,2020/3/29,3,3,956,4471,409,804,31,96,38535,11159,7.79e-05,7.8e-05,1,0.427824268,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,14
90031,2020/4/5,12,9,1039,4646,476,850,17,98,38535,11159,0.000311405,0.000233652,1,0.45813282,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,13
90031,2020/4/12,26,14,992,4242,503,920,6,99,38535,11159,0.000674711,0.0003635030000000001,1,0.507056452,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,34
90031,2020/4/19,37,13,923,4406,432,977,12,98,38535,11159,0.000960166,0.0003375,1,0.468039003,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,64
90031,2020/4/26,71,34,995,5160,434,798,16,98,38535,11159,0.001842481,0.0008824130000000002,1,0.436180905,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,44
90031,2020/5/3,135,64,975,5138,424,776,17,97,38535,11159,0.003503309,0.0016609270000000002,1,0.434871795,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,41
90031,2020/5/10,179,44,1024,4523,441,779,20,97,38535,11159,0.004645128,0.001141868,1,0.430664063,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,32
90032,2020/3/29,3,3,1215,7215,571,1006,35,96,47627,9990,6.3e-05,6.3e-05,2,0.469958848,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,17
90032,2020/4/5,18,15,1366,7676,662,902,27,97,47627,9990,0.000377937,0.000314982,2,0.484626647,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,16
90032,2020/4/12,35,17,1277,8648,638,909,17,98,47627,9990,0.000734877,0.000356961,2,0.499608457,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,27
90032,2020/4/19,51,16,1152,7458,522,947,27,97,47627,9990,0.001070821,0.000335982,2,0.453125,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,22
90032,2020/4/26,78,27,1263,6552,545,848,27,96,47627,9990,0.0016377260000000002,0.0005669469999999999,2,0.431512272,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,22
90032,2020/5/3,100,22,1234,6130,537,817,19,97,47627,9990,0.002099649,0.0004619680000000001,2,0.435170178,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,13
90032,2020/5/10,122,22,1310,4542,544,809,17,97,47627,9990,0.002561572,0.000461954,2,0.415267176,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,13
90033,2020/3/22,5,4,1265,6816,495,663,44,93,47583,14564,0.00010508,8.41e-05,1,0.391304348,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,27
90033,2020/3/29,10,5,1249,6045,520,751,39,95,47583,14564,0.000210159,0.000105,1,0.416333066,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,20
90033,2020/4/5,37,27,1349,7007,597,768,27,96,47583,14564,0.000777589,0.000567434,1,0.442550037,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,18
90033,2020/4/12,57,20,1267,6188,613,826,19,97,47583,14564,0.001197907,0.000420175,1,0.483820047,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,84
90033,2020/4/19,73,18,1154,6464,508,816,30,96,47583,14564,0.001534161,0.000378295,1,0.440207972,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,73
90033,2020/4/26,157,84,1244,6863,507,710,28,96,47583,14564,0.003299498,0.001765289,1,0.40755627,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,83
90033,2020/5/3,230,73,1239,6890,520,687,26,96,47583,14564,0.0048336590000000006,0.0015341620000000002,1,0.419693301,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,86
90033,2020/5/10,313,83,1236,6117,513,714,22,97,47583,14564,0.00657798,0.00174432,1,0.415048544,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,149
90034,2020/3/22,7,6,1586,5925,688,690,12,98,55652,17888,0.000125782,0.0001078,2,0.4337957120000001,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,29
90034,2020/3/29,32,28,1558,7554,717,918,11,98,55652,17888,0.000575002,0.000503113,2,0.4602053920000001,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,33
90034,2020/4/5,61,29,1663,4776,836,935,6,99,55652,17888,0.001096097,0.000521039,2,0.502705953,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,10
90034,2020/4/12,94,33,1579,4726,868,986,3,99,55652,17888,0.001689068,0.0005929209999999999,2,0.549715009,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,31
90034,2020/4/19,104,10,1474,5161,746,1026,8,99,55652,17888,0.001868756,0.0001797,2,0.506105834,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,54
90034,2020/4/26,135,31,1627,4826,774,917,11,98,55652,17888,0.002425789,0.000556926,2,0.475722188,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,15
90034,2020/5/3,189,54,1597,4429,782,904,6,99,55652,17888,0.003396104,0.000970265,2,0.489668128,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,18
90034,2020/5/10,204,15,1706,4067,840,885,6,99,55652,17888,0.003665636,0.000269588,2,0.492379836,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,8
90035,2020/3/22,5,5,628,13173,281,679,12,98,28085,13646,0.000178031,0.00017801900000000002,2,0.447452229,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,26
90035,2020/3/29,17,14,656,3277,308,1049,8,99,28085,13646,0.000605305,0.00049845,2,0.469512195,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,21
90035,2020/4/5,43,26,702,3298,354,1030,5,99,28085,13646,0.001531066,0.000925761,2,0.504273504,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,6
90035,2020/4/12,62,21,635,6379,341,1059,5,99,28085,13646,0.002207584,0.0007477180000000001,2,0.5370078739999999,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,13
90035,2020/4/19,68,6,604,3787,306,992,7,99,28085,13646,0.002421221,0.000213619,2,0.506622517,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,8
90035,2020/4/26,81,13,672,3987,314,937,11,98,28085,13646,0.002884102,0.000462856,2,0.467261905,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,8
90035,2020/5/3,89,8,659,3924,295,846,10,98,28085,13646,0.003168951,0.000284819,2,0.447647951,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,9
90035,2020/5/10,97,8,682,3750,311,860,12,98,28085,13646,0.003453801,0.00028480000000000004,2,0.45601173,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,10
90036,2020/3/22,8,6,1275,7309,566,624,15,97,37988,15373,0.000210593,0.0001579,2,0.443921569,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,14
90036,2020/3/29,10,17,1290,5520,568,879,19,97,37988,15373,0.000263241,0.000447417,2,0.440310078,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,2
90036,2020/4/5,25,14,1436,7440,687,860,11,98,37988,15373,0.000658103,0.000368392,2,0.478412256,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,4
90036,2020/4/12,29,2,1301,19865,663,880,7,99,37988,15373,0.0007633989999999999,5.260000000000001e-05,2,0.509607994,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,13
90036,2020/4/19,35,4,1266,7176,585,910,13,98,37988,15373,0.000921344,0.0001052,2,0.462085308,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,1
90036,2020/4/26,46,13,1379,6409,603,798,17,97,37988,15373,0.001210909,0.000342121,2,0.437273387,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,2
90036,2020/5/3,48,1,1344,5175,625,784,13,98,37988,15373,0.001263557,2.63e-05,2,0.465029762,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,5
90036,2020/5/10,50,2,1409,4098,665,821,11,98,37988,15373,0.001316205,5.260000000000001e-05,2,0.471965933,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,5
90037,2020/3/29,5,5,1769,4408,748,743,20,97,65016,22909,7.69e-05,7.7e-05,1,0.422837761,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,27
90037,2020/4/5,28,23,1906,4479,911,800,9,98,65016,22909,0.000430663,0.00035380000000000003,1,0.477964323,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,21
90037,2020/4/12,55,27,1806,4761,919,837,6,99,65016,22909,0.0008459460000000001,0.000415336,1,0.5088593579999999,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,57
90037,2020/4/19,74,21,1711,4780,799,811,11,98,65016,22909,0.001138181,0.000323,1,0.466978375,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,51
90037,2020/4/26,131,57,1775,5152,782,728,17,97,65016,22909,0.002014889,0.000876666,1,0.44056338,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,48
90037,2020/5/3,182,51,1788,5252,776,713,21,97,65016,22909,0.002799311,0.0007844560000000001,1,0.434004474,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,58
90037,2020/5/10,230,48,1865,4893,794,686,23,96,65016,22909,0.003537591,0.00073831,1,0.425737265,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,93
90039,2020/3/22,3,3,640,6439,258,746,25,96,29589,7848,0.000101389,0.0001014,2,0.403125,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,44
90039,2020/3/29,17,14,615,5833,264,897,22,97,29589,7848,0.000574538,0.000473171,2,0.429268293,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,25
90039,2020/4/5,61,44,637,5412,312,969,8,99,29589,7848,0.002061577,0.001487054,2,0.489795918,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,18
90039,2020/4/12,84,25,605,5923,310,1031,4,99,29589,7848,0.002838893,0.000844915,2,0.512396694,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,26
90039,2020/4/19,100,18,562,5787,264,1032,10,99,29589,7848,0.0033796340000000003,0.000608345,2,0.46975089,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,29
90039,2020/4/26,126,26,610,6606,269,937,12,98,29589,7848,0.004258339,0.000878723,2,0.4409836070000001,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,17
90039,2020/5/3,155,29,599,5677,277,882,9,98,29589,7848,0.005238433,0.000980098,2,0.462437396,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,24
90039,2020/5/10,172,17,627,5659,295,918,8,99,29589,7848,0.005812971,0.0005745559999999999,2,0.470494418,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,18
90040,2020/4/12,1,0,516,5995,222,620,26,95,12645,2265,7.91e-05,0.0,1,0.430232558,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,4
90040,2020/4/19,6,5,448,6913,175,642,43,93,12645,2265,0.000474496,0.000395431,1,0.390625,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,3
90040,2020/4/26,10,4,534,6429,188,489,49,90,12645,2265,0.000790826,0.000316365,1,0.352059925,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,8
90040,2020/5/3,13,3,535,7376,187,501,40,92,12645,2265,0.001028074,0.000237265,1,0.34953271,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,3
90040,2020/5/10,19,8,597,8679,172,422,53,88,12645,2265,0.00150257,0.000632695,1,0.28810720300000003,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,24
90041,2020/3/22,1,1,905,13131,362,705,78,90,29516,8176,3.39e-05,3.39e-05,2,0.4,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,13
90041,2020/3/29,8,7,907,14800,396,881,142,86,29516,8176,0.000271039,0.00023722,2,0.43660419,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,14
90041,2020/4/5,21,13,944,8880,454,900,42,95,29516,8176,0.000711479,0.00044056,2,0.480932203,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,19
90041,2020/4/12,35,14,874,7118,453,990,15,98,29516,8176,0.001185798,0.00047436,2,0.518306636,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,28
90041,2020/4/19,52,19,801,8413,385,1012,21,97,29516,8176,0.001761756,0.000643859,2,0.480649189,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,15
90041,2020/4/26,80,28,882,6788,419,930,21,97,29516,8176,0.002710394,0.00094868,2,0.475056689,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,25
90041,2020/5/3,95,15,854,5253,396,900,14,98,29516,8176,0.003218593,0.00050836,2,0.463700234,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,22
90041,2020/5/10,120,25,859,4375,415,947,5,99,29516,8176,0.004065592,0.0008470989999999999,2,0.483119907,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,23
90042,2020/3/29,8,7,1274,4872,555,989,16,98,63911,13759,0.000125174,0.0001094,2,0.435635793,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,13
90042,2020/4/12,32,13,1294,5555,663,1065,4,99,63911,13759,0.000500696,0.0002033,2,0.51236476,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,22
90042,2020/4/19,47,15,1205,5057,574,1083,7,99,63911,13759,0.0007353980000000001,0.0002345,2,0.476348548,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,28
90042,2020/4/26,69,22,1310,5173,570,962,10,98,63911,13759,0.001079626,0.00034412699999999995,2,0.435114504,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,14
90042,2020/5/3,95,28,1277,5255,568,940,13,98,63911,13759,0.001486442,0.000438041,2,0.444792482,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,33
90042,2020/5/10,109,14,1349,5500,586,942,15,98,63911,13759,0.001705497,0.0002189,2,0.434395849,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,21
90043,2020/3/22,2,2,1551,9290,602,612,33,94,44627,10795,4.48e-05,4.48e-05,1,0.388136686,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,30
90043,2020/3/29,13,11,1490,7881,626,703,28,96,44627,10795,0.000291303,0.0002464,1,0.420134228,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,41
90043,2020/4/12,93,41,1471,8216,752,808,6,99,44627,10795,0.00208394,0.000918696,1,0.511216859,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,89
90043,2020/4/19,151,58,1363,5500,630,825,11,98,44627,10795,0.0033836020000000003,0.001299631,1,0.462215701,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,90
90043,2020/4/26,240,89,1462,5707,624,701,13,98,44627,10795,0.00537791,0.001994308,1,0.426812585,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,69
90043,2020/5/3,330,90,1442,6205,640,727,16,97,44627,10795,0.007394626999999998,0.002016717,1,0.443828017,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,90
90043,2020/5/10,399,69,1523,5479,675,737,13,98,44627,10795,0.008940776,0.0015461429999999998,1,0.4432042020000001,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,75
90044,2020/3/22,1,1,2876,6114,1203,611,19,96,96436,18772,1.04e-05,1.04e-05,1,0.418289291,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,26
90044,2020/3/29,3,5,2892,6055,1237,756,18,97,96436,18772,3.11e-05,5.18e-05,1,0.427731674,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,22
90044,2020/4/5,29,26,3200,6015,1478,757,11,98,96436,18772,0.000300718,0.0002697,1,0.461875,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,31
90044,2020/4/12,47,22,3019,5488,1481,809,10,98,96436,18772,0.00048737,0.0002281,1,0.490559788,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,90
90044,2020/4/19,78,31,2801,5130,1266,827,14,98,96436,18772,0.0008088269999999999,0.0003214,1,0.451981435,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,50
90044,2020/4/26,168,90,2971,5645,1258,748,20,97,96436,18772,0.001742088,0.000933296,1,0.423426456,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,59
90044,2020/5/3,216,50,2903,5999,1252,710,19,97,96436,18772,0.002239827,0.000518517,1,0.431277988,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,61
90044,2020/5/10,275,59,3049,5805,1281,696,21,97,96436,18772,0.002851632,0.000611813,1,0.42013775,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,79
90045,2020/3/22,3,3,1280,63642,436,638,170,78,41149,3836,7.290000000000001e-05,7.290000000000001e-05,2,0.340625,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,7
90045,2020/3/29,17,14,1275,144635,466,791,245,76,41149,3836,0.000413133,0.00034021,2,0.365490196,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,8
90045,2020/4/5,24,7,1230,65900,527,942,139,87,41149,3836,0.0005832459999999999,0.0001701,2,0.428455285,45.0,25.0,47.0,-45.0,-21.0,-42.0,-52.0,-49.0,22.0,12
90045,2020/4/12,32,8,1129,51828,560,1038,86,92,41149,3836,0.0007776619999999999,0.0001944,2,0.496014172,42.0,21.0,40.0,-53.0,-28.0,-59.0,-58.0,-52.0,25.0,14
90045,2020/4/19,44,12,1062,42941,487,1061,84,92,41149,3836,0.001069285,0.000291612,2,0.458568738,49.0,23.0,49.0,-53.0,-23.0,-44.0,-52.0,-47.0,22.0,12
90045,2020/4/26,58,14,1147,35093,496,955,74,92,41149,3836,0.001409512,0.000340213,2,0.432432432,54.0,25.0,55.0,-55.0,-19.0,-39.0,-51.0,-46.0,21.0,8
90045,2020/5/3,70,12,1082,24253,480,993,48,95,41149,3836,0.001701135,0.00029161,2,0.443622921,59.0,26.0,59.0,-50.0,-16.0,-34.0,-47.0,-45.0,19.0,6
90045,2020/5/10,78,8,1064,5036,487,1060,13,98,41149,3836,0.00189555,0.0001944,2,0.457706767,67.0,28.0,68.0,-47.0,-9.0,-27.0,-44.0,-43.0,18.0,7
90046,2020/3/22,12,8,1304,15451,548,535,28,95,50587,8750,0.000237215,0.0001581,2,0.420245399,58.0,37.0,55.0,-35.0,-3.0,-28.0,-39.0,-33.0,16.0,52
90046,2020/3/29,44,32,1277,13648,543,681,27,96,50587,8750,0.0008697889999999999,0.000632551,2,0.425215348,45.0,27.0,46.0,-45.0,-21.0,-38.0,-51.0,-46.0,22.0,19
